N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,M3
0.1241,0.0061,8.407265028,2.633277447,10.53390403,13.28677218,4.4001,3.3001,0.75001885,0.946467106,13.76000573,3.2252347,8.933920517,23.1671598,RAISE
0.1231,0.0071,9.201305664,2.126638998,10.53390403,0.638540009,4.8001,3.6001,0.7981148309999999,0.768943649,1.023011834,0.589074191,9.626633464,11.03411712,RAISE
0.1221,0.0081,9.283774453,1.332598362,10.53390403,0.86533781,5.2001,3.9001,0.873494351,0.490829427,1.110752523,0.4675652179999999,9.550294125,10.90646136,RAISE
0.1211,0.0091,10.25451714,1.250129573,10.53390403,1.393334214,5.6001,4.2001,0.881323243,0.461765351,1.6242168890000002,0.555726053,10.50454305,12.35964262,RAISE
0.1201,0.0101,3.746953468,0.279386884,10.53390403,1.640552685,6.0001,4.5001,0.973477366,0.121805409,1.70145539,0.4011937829999999,3.802830845,5.565188939,STOP
0.1191,0.0111,4.1965363060000005,6.786950557999999,10.53390403,2.682268703,0.0001,0.0001,0.3557041589999999,2.399252695,3.881895051,1.976005358,5.553926418,10.63544782,RAISE
0.1181,0.0121,4.693636772,6.33736772,10.53390403,0.1236648559999999,0.4001,0.3001,0.398383761,2.241698702,1.244514207,1.369752192,5.961110316,8.326473874,RAISE
0.1171,0.0131,5.192083277,5.840267254,10.53390403,0.148125751,0.8001,0.6001,0.445574287,2.067513539,1.18188252,1.270133274,6.360136728,8.575776018,RAISE
0.1161,0.0141,6.1281067170000005,5.341820749,10.53390403,0.177802934,1.2001,0.9001,0.4928925939999999,1.892857262,1.124231565,1.171274944,7.196470867,9.267131063,RAISE
0.1151,0.0151,6.154430095,4.405797309,10.53390403,0.229438875,1.6001,1.2001,0.581750764,1.565049058,1.011963404,0.98491721,7.035589557000001,8.83007749,RAISE
0.1141,0.0161,6.302627622,4.379473931000001,10.53390403,0.279378721,2.0001,1.5001,0.584249684,1.555635876,1.057196659,0.98925727,7.178522407999999,9.013537005,RAISE
0.1131,0.0171,7.016529203999999,4.231276404,10.53390403,0.287825786,2.4001,1.8001,0.598318307,1.503566741,1.039609157,0.959705202,7.862784485,9.654177012,RAISE
0.1121,0.0181,7.777578518999999,3.517374822,10.53390403,0.3316507139999999,2.8001,2.1001,0.6660901020000001,1.253501188,0.958401308,0.818430855,8.481053483,10.06620539,RAISE
0.1111,0.0191,8.229018979,2.756325508,10.53390403,0.442237686,3.2001,2.4001,0.738337705,0.986933928,0.93570465,0.6806078940000001,8.780284081,10.20945569,RAISE
0.1101,0.0201,9.185801541,2.304885047,10.53390403,0.597100666,3.6001,2.7001,0.7811936540000001,0.8287297659999999,1.011465549,0.616657993,9.64677855,11.07260898,RAISE
0.1091,0.0211,9.467060975,1.348102485,10.53390403,0.7970724229999999,4.0001,3.0001,0.872022521,0.49365587,1.043900358,0.455608006,9.736681472,11.02740976,RAISE
0.1081,0.0221,9.568959211,1.066843051,10.53390403,1.404501672,4.4001,3.3001,0.898722919,0.3950150679999999,1.602009206,0.517909375,9.782327821,11.58184456,RAISE
0.1071,0.0231,9.968085585,0.964944815,10.53390403,1.793883216,4.8001,3.6001,0.908396278,0.359150685,1.973458559,0.574267054,10.16107455,12.31410845,RAISE
0.1061,0.0241,10.16076889,0.565818442,10.53390403,2.066042623,5.2001,3.9001,0.94628597,0.219256455,2.17567085,0.5447623970000001,10.27393258,12.55923166,RAISE
0.1051,0.0251,6.322386364,0.3731351329999999,10.53390403,3.591529773,5.6001,4.2001,0.964577698,0.1516172969999999,3.667338421,0.809276333,6.397013391000001,10.14016046,RAISE
0.1041,0.0261,7.015423152,4.211517661999999,10.53390403,3.388791782,6.0001,4.5001,0.600194035,1.494851182,4.136217373,1.574669065,7.857726684,12.74136965,RAISE
0.1031,0.0271,7.386450636,3.518480874,10.53390403,0.33315416,6.4001,4.8001,0.665985102,1.252088306,0.959198313,0.8178838159999999,8.090146811,9.675389277,RAISE
0.1021,0.0281,7.583588026,3.14745339,10.53390403,0.419865897,6.8001,5.1001,0.701207322,1.122028687,0.98088024,0.757190391,8.213078703999999,9.754973288,RAISE
0.1011,0.0291,8.347649087,2.950316,10.53390403,0.4818872329999999,7.2001,5.4001,0.7199218829999999,1.0528306,1.008302533,0.7280758070000001,8.937712287,10.47243012,RAISE
0.1001,0.0301,8.957971516,2.186254939,10.53390403,0.565881694,7.6001,5.7001,0.7924553959999999,0.785209229,0.958486308,0.584301876,9.395222504,10.74631343,RAISE
0.0991,0.0311,9.04947198,1.57593251,10.53390403,0.819480963,8.0001,6.0001,0.85039426,0.571396379,1.105179152,0.50673402,9.364658482,10.75553582,RAISE
0.0981,0.0321,9.232503367,1.484432046,10.53390403,1.148459331,8.4001,6.3001,0.8590805420000001,0.5391712160000001,1.418044939,0.553194596,9.529389776,11.21702032,RAISE
0.0971,0.0331,9.909843828,1.301400659,10.53390403,1.243910543,8.8001,6.6001,0.876455998,0.474910231,1.481365658,0.533728247,10.17012396,11.88894473,RAISE
0.0961,0.0341,10.56582872,0.624060198,10.53390403,1.522950485,9.2001,6.9001,0.940756988,0.2376410689999999,1.64177102,0.447174739,10.69064076,12.45123231,RAISE
0.0951,0.0351,2.345471811,-0.031924693,10.53390403,3.386156899,9.6001,7.2001,1.003030661,0.007846357,3.390080078,0.681939194,2.339086872,5.733090129,HOLD
0.0941,0.0351,2.839634258,8.188432215,10.53390403,-14.69377819,9.6001,7.2001,0.222659311,2.884771275,-13.25139255,-1.207892873,4.477320701,-7.331686213999999,RAISE
0.0931,0.0361,2.8662216430000003,7.694269768,10.53390403,0.069357215,10.0001,7.5001,0.269570926,2.711614419,1.425164424,1.640840094,4.405075597,7.18604723,RAISE
0.0921,0.0371,3.2876269010000003,7.667682383,10.53390403,0.074502759,10.4001,7.8001,0.272094908,2.702108834,1.425557176,1.636165852,4.8211633780000005,7.597774971000001,RAISE
0.0911,0.0381,3.507752379,7.246277125,10.53390403,0.085752819,10.8001,8.1001,0.3120995689999999,2.554416994,1.362961316,1.54980076,4.957007804,7.597177617000001,RAISE
0.0901,0.0391,3.670867422,7.026151648,10.53390403,0.096815298,11.2001,8.4001,0.332996425,2.477173077,1.335401836,1.505666906,5.076097752,7.650086126000001,RAISE
0.0891,0.0401,4.581206876,6.863036604,10.53390403,0.104491551,11.6001,8.7001,0.348481191,2.419882811,1.314432957,1.4728279969999998,5.953814197000001,8.478188559,RAISE
0.0881,0.0411,4.85875833,5.95269715,10.53390403,0.1335037869999999,12.0001,9.0001,0.434901141,2.1010640030000003,1.184035788,1.287339159,6.04929776,8.28386555,RAISE
0.0871,0.0421,5.145865434,5.675145696,10.53390403,0.163245608,12.4001,9.3001,0.461249535,2.003720994,1.165106105,1.234881718,6.280894572999999,8.447861175,RAISE
0.0861,0.0431,5.270770928,5.388038592999999,10.53390403,0.18134743,12.8001,9.6001,0.488505061,1.903033508,1.132864184,1.178089591,6.3483786470000005,8.432759584,RAISE
0.0851,0.0441,5.355013883,5.263133098,10.53390403,0.195647111,13.2001,9.9001,0.500362536,1.859116584,1.125205403,1.154599373,6.407640503,8.462404198,RAISE
0.0841,0.0451,5.554378288,5.178890143,10.53390403,0.203491486,13.6001,10.2001,0.508359851,1.82943155,1.118207261,1.138357227,6.590156317000001,8.623079353,RAISE
0.0831,0.0461,6.541595462,4.979525738,10.53390403,0.2145007189999999,14.0001,10.5001,0.5272858260000001,1.759454008,1.094227723,1.098572549,7.53750061,9.511455337,RAISE
0.0821,0.0471,7.018769262,3.992308564,10.53390403,0.262739699,14.4001,10.8001,0.621003898,1.4137279969999998,0.969603698,0.900784738,7.817230975,9.493698671,RAISE
0.0811,0.0481,7.287131093999999,3.515134764,10.53390403,0.3516145679999999,14.8001,11.1001,0.6663027539999999,1.246517167,0.974873152,0.818233214,7.990158047,9.588289782,RAISE
0.0801,0.0491,7.508557297999999,3.246772933,10.53390403,0.414614607,15.2001,11.4001,0.691778763,1.152390527,0.99080987,0.774357237,8.157911885,9.724917018,RAISE
0.0791,0.0501,7.609520438,3.025346728,10.53390403,0.462524325,15.6001,11.7001,0.712799099,1.074691355,0.999870002,0.737319678,8.214589784,9.751805463,RAISE
0.0781,0.0511,8.386539924,2.924383588,10.53390403,0.5030511289999999,16.0001,12.0001,0.722383688,1.039154256,1.022628257,0.7241027790000001,8.971416642000001,10.51362203,RAISE
0.0771,0.0521,8.76088197,2.147364102,10.53390403,0.573559499,16.4001,12.3001,0.7961473640000001,0.7669974359999999,0.957058217,0.574910361,9.19035479,10.53091173,RAISE
0.0761,0.0531,9.21538744,1.7730220559999998,10.53390403,0.815966138,16.8001,12.6001,0.8316842409999999,0.63577772,1.133854998,0.544659859,9.569991851,11.02173571,RAISE
0.0761,0.0541,9.241061839,1.318516586,10.53390403,1.039511879,17.2001,12.9001,0.8748311559999999,0.476700805,1.277862282,0.493922859,9.504765156,11.02097784,RAISE
0.0761,0.0551,9.835559851,1.292842187,10.53390403,1.401736154,17.6001,13.2001,0.877268467,0.467714765,1.635593537,0.56097609,10.09412829,11.96357921,RAISE
0.0761,0.0561,5.5539753460000005,0.698344176,10.53390403,1.521540672,18.0001,13.5001,0.933705094,0.259640462,1.651360903,0.460092411,5.693644181,7.474825315,RAISE
0.0761,0.0571,5.574281804,4.9799286810000005,10.53390403,1.590612635,18.4001,13.8001,0.527247574,1.7581950380000002,2.469710154,1.37303955,6.57026754,9.919075214,RAISE
0.0761,0.0581,6.041320729,4.959622222,10.53390403,0.223869945,18.8001,14.1001,0.529175298,1.751087778,1.099413834,1.095426656,7.033245172999999,9.008202896,RAISE
0.0761,0.0591,6.57571834,4.492583297,10.53390403,0.243620198,19.2001,14.4001,0.573512035,1.587624154,1.037432275,1.001298532,7.474234999,9.305479351,RAISE
0.0761,0.0601,7.569363428,3.958185686,10.53390403,0.292736624,19.6001,14.7001,0.624243236,1.40058499,0.993029119,0.8988983190000001,8.361000565,10.05432218,RAISE
0.0961,0.0611,8.345089161,2.964540598,10.53390403,0.3824663129999999,20.0001,15.0001,0.71857152,1.056809209,0.910870918,0.710578788,8.937997281,10.3772728,RAISE
0.1161,0.0621,8.784575545,2.188814865,10.53390403,0.562993751,20.4001,15.3001,0.792212378,0.789305203,0.957646352,0.586181872,9.222338518,10.57463747,RAISE
0.1151,0.0631,9.084664039,1.749328481,10.53390403,0.802678718,20.8001,15.6001,0.8339335090000001,0.635284968,1.120321202,0.541706725,9.434529735,10.87249342,RAISE
0.1141,0.0641,9.843889854,1.449239987,10.53390403,1.038645873,21.2001,15.9001,0.862421379,0.530053995,1.3036728709999998,0.5257615720000001,10.13373785,11.70243772,RAISE
0.1131,0.0651,0.735369278,0.690014173,10.53390403,1.358489959,21.6001,16.2001,0.934495874,0.264124961,1.490552439,0.430172968,0.873372113,2.495987032,RAISE
0.1121,0.0661,0.8984527729999999,9.798534749,10.53390403,0.2131461369999999,22.0001,16.5001,0.069809757,3.451907162,1.939099718,2.113773525,2.858159723,6.523213022,RAISE
0.1111,0.0671,1.7924496319999998,9.635451254,10.53390403,0.018338513,22.4001,16.8001,0.085291528,3.394627939,1.715652482,2.040444466,3.719539883,7.132506335,RAISE
0.1101,0.0681,1.80806802,8.741454394,10.53390403,0.037205307,22.8001,17.1001,0.17016005,3.081529038,1.577969826,1.856358484,3.556358899,6.675093244,RAISE
0.1091,0.0691,2.24836215,8.725836007,10.53390403,0.04136767,23.2001,17.4001,0.171642728,3.075862602,1.579298971,1.853791095,3.993529351,7.110759624,RAISE
0.1081,0.0701,2.8422187039999995,8.285541877,10.53390403,0.05153345,23.6001,17.7001,0.2134405389999999,2.921559657,1.512313278,1.763242484,4.499327079,7.472420186,RAISE
0.1071,0.0711,2.957838268,7.691685322,10.53390403,0.068606707,24.0001,18.0001,0.269816271,2.713509863,1.425361638,1.641827259,4.496175332,7.278291902,RAISE
0.1061,0.0721,3.856102251,7.576065757999999,10.53390403,0.076910018,24.4001,18.3001,0.280792217,2.672843015,1.413331526,1.6190878130000002,5.371315403,8.121068436,RAISE
0.1051,0.0731,4.848232613,6.677801775,10.53390403,0.101796958,24.8001,18.6001,0.3660658229999999,2.358250621,1.2809222690000002,1.435309764,6.183792968,8.643840547,RAISE
0.1051,0.0741,5.097660068,5.685671414,10.53390403,0.145204448,25.2001,18.9001,0.460250312,2.011004995,1.150706945,1.235643887,6.234794351000001,8.391003794,RAISE
0.1051,0.0751,5.962981472,5.436243958,10.53390403,0.179316028,25.6001,19.2001,0.483928851,1.923705385,1.141168721,1.190086437,7.050230264,9.153251677,RAISE
0.1051,0.0761,6.577183942,4.570922555,10.53390403,0.21937873,26.0001,19.5001,0.566075166,1.620842894,1.029800177,1.016381483,7.491368453,9.331590077,RAISE
0.1051,0.0771,7.485656565,3.956720084,10.53390403,0.287783653,26.4001,19.8001,0.624382368,1.405872029,0.990719668,0.901079948,8.277000582000001,9.970656264,RAISE
0.1051,0.0781,8.13451956,3.0482474610000003,10.53390403,0.378376858,26.8001,20.1001,0.710625097,1.087906611,0.922330164,0.7284193379999999,8.744169052,10.21045252,RAISE
0.1051,0.0791,9.118631901,2.399384466,10.53390403,0.533717795,27.2001,20.4001,0.7722226759999999,0.860804563,0.964120077,0.623226297,9.598508794,10.99303115,RAISE
0.1051,0.0801,9.304700438,1.415272125,10.53390403,0.760080932,27.6001,20.7001,0.8656460020000001,0.516365244,1.018263554,0.4618353329999999,9.587754863,10.86420104,RAISE
0.1051,0.0811,9.9142995,1.2292035890000002,10.53390403,1.314899131,28.0001,21.0001,0.8833097790000001,0.451241256,1.5405197590000002,0.53372458,10.16014022,11.9262806,RAISE
0.1051,0.0821,10.62973987,0.619604526,10.53390403,1.613125701,28.4001,21.3001,0.941179972,0.2378815839999999,1.732066493,0.465354091,10.75366078,12.60466806,RAISE
0.1251,0.0831,5.445689384,-0.095835845,10.53390403,3.431136936,28.8001,21.6001,1.009097847,-0.0085225459999999,3.426875663,0.68111386,5.426522215,8.849136605,HOLD
0.1451,0.0831,6.438751429,5.088214642,10.53390403,-11.36461914,28.8001,21.6001,0.516967818,1.809895125,-10.45967158,-1.186986753,7.456394357000001,-2.098329658,RAISE
0.1441,0.0841,6.596681627000001,4.095152597,10.53390403,0.253084898,29.2001,21.9001,0.611240753,1.4621234090000002,0.984146602,0.927891025,7.415712146000001,9.130920453,RAISE
0.1431,0.0851,7.16072434,3.937222399,10.53390403,0.3221702469999999,29.6001,22.2001,0.6262333139999999,1.40664784,1.025494167,0.908422753,7.94816882,9.676986906,RAISE
0.1421,0.0861,7.499154412999999,3.3731796860000003,10.53390403,0.363744976,30.0001,22.5001,0.679778772,1.20903289,0.968261421,0.798168729,8.17379035,9.746568216,RAISE
0.1411,0.0871,7.599459571000001,3.034749613,10.53390403,0.44463415,30.4001,22.8001,0.711906468,1.090382365,0.989825332,0.7431562490000001,8.206409493999999,9.741426008,RAISE
0.1401,0.0881,8.563002938,2.934444455,10.53390403,0.500829428,30.8001,23.1001,0.721428594,1.055075559,1.028367208,0.7332112209999999,9.149891829,10.70579682,RAISE
0.1391,0.0891,9.125120254,1.970901088,10.53390403,0.583620039,31.2001,23.4001,0.8128992740000001,0.7176353809999999,0.942437729,0.547305236,9.519300472,10.82055589,RAISE
0.1381,0.0901,9.424454297,1.408783773,10.53390403,0.925984597,31.6001,23.7001,0.8662619509999999,0.520694321,1.186331757,0.497613512,9.706211052,11.15288997,RAISE
0.1371,0.0911,10.23602656,1.10944973,10.53390403,1.337956112,32.0001,24.0001,0.8946782,0.415727406,1.545819815,0.517027666,10.45791651,12.21160002,RAISE
0.1361,0.0921,10.33567745,0.297877469,10.53390403,1.845243869,32.4001,24.3001,0.971722026,0.131477114,1.910982426,0.447935042,10.39525294,12.37197393,STOP
0.1351,0.0931,2.623116253,0.198226573,10.53390403,6.939549657000001,0.0001,0.0001,0.981182041,0.0963993009999999,6.9877493070000005,1.445749512,2.662761568,9.698710525,HOLD
0.0001,0.0931,3.058510679,7.910787772999999,10.53390403,2.646583871,0.0001,0.0001,0.2490165319999999,2.768795721,4.030981731000001,2.190594207,4.640668234,10.05604783,RAISE
0.0001,0.0941,3.184238354,7.475393347000001,10.53390403,0.07732506,0.4001,0.3001,0.290349207,2.616407671,1.3855288959999998,1.585309615,4.679317023,7.373049755,RAISE
0.0201,0.0951,3.441324152,7.349665672,10.53390403,0.08519253,0.8001,0.6001,0.302284732,2.576402985,1.373394023,1.562880297,4.9112572860000006,7.572852802000001,RAISE
0.0401,0.0961,3.5770571,7.092579874,10.53390403,0.093645733,1.2001,0.9001,0.3266902889999999,2.490422956,1.338857211,1.51298292,4.995573075,7.579641764,RAISE
0.0601,0.0971,4.248028133,6.956846926,10.53390403,0.100867587,1.6001,1.2001,0.33957563,2.446916424,1.324325799,1.488323372,5.639397517999999,8.187181529,RAISE
0.0801,0.0981,5.225509362,6.285875892999999,10.53390403,0.1221251,2.0001,1.5001,0.403271961,2.216076563,1.230163381,1.354070958,6.482684541,8.820886202999999,RAISE
0.1001,0.0991,5.624661695,5.308394664,10.53390403,0.166261932,2.4001,1.8001,0.496065784,1.877958132,1.105240998,1.160027266,6.686340628,8.730560692000001,RAISE
0.1201,0.1001,5.627963039,4.909242331000001,10.53390403,0.211915732,2.8001,2.1001,0.53395794,1.742254816,1.08304314,1.087736036,6.609811505,8.563982053,RAISE
0.1401,0.1011,5.834681712999999,4.905940987,10.53390403,0.229280311,3.2001,2.4001,0.534271342,1.745099345,1.101829984,1.092915669,6.81586991,8.790249567,RAISE
0.1601,0.1021,5.9521906620000005,4.699222313,10.53390403,0.237861879,3.6001,2.7001,0.553895469,1.67674781,1.076235784,1.053621062,6.892035125,8.806644813,RAISE
0.1601,0.1031,6.44175164,4.581713364,10.53390403,0.253326626,4.0001,3.0001,0.5650507779999999,1.6356196769999998,1.071136465,1.032037132,7.358094313,9.247040616,RAISE
0.1591,0.1041,6.6829457560000005,4.092152386,10.53390403,0.281194004,4.4001,3.3001,0.611525568,1.464073335,1.013230672,0.934682802,7.501376232999999,9.246643572,RAISE
0.1581,0.1051,7.650212561,3.850958271,10.53390403,0.326622526,4.8001,3.6001,0.6344225029999999,1.379455395,1.016350223,0.892997742,8.420404215,10.12648214,RAISE
0.1571,0.1061,7.714750222,2.883691465,10.53390403,0.397314747,5.2001,3.9001,0.726246655,1.040712013,0.917670753,0.703890157,8.291488515,9.729515275,RAISE
0.1561,0.1071,8.70999724,2.819153804,10.53390403,0.5350607239999999,5.6001,4.2001,0.7323733159999999,1.0179238309999998,1.04402264,0.7177664440000001,9.273828001,10.82681256,RAISE
0.1561,0.1081,9.333658861,1.823906786,10.53390403,0.617915718,6.0001,4.5001,0.826853673,0.669587375,0.952709406,0.525335569,9.698440218,10.98594331,RAISE
0.1561,0.1091,10.19730917,1.200245165,10.53390403,1.023479811,6.4001,4.8001,0.886058847,0.451305808,1.249132715,0.475479447,10.4373582,11.91214382,RAISE
0.1561,0.1101,10.05429441,0.336594854,10.53390403,1.699204374,6.8001,5.1001,0.968046524,0.149028199,1.7737184730000002,0.4292577939999999,10.12161338,11.96984595,RAISE
0.1561,0.1111,11.00774517,0.479609612,10.53390403,5.974122473,7.2001,5.4001,0.954469909,0.1990833639999999,6.073664155,1.314274513,11.10366709,17.27687293,RAISE
0.1561,0.1121,5.069579179,-0.473841142,10.53390403,4.590293815,7.6001,5.7001,1.044982481,-0.1346244,4.522981615,0.837284123,4.974810951,9.430480366,RAISE
0.1561,0.0001,5.282909033,5.464324847,10.53390403,-2.139780076,8.0001,6.0001,0.4812630879999999,1.943733696,-1.167913228,0.738284203,6.375774002000001,6.179727623,RAISE
0.1561,0.0011,6.181581963999999,5.250994993,10.53390403,0.1933599919999999,8.4001,6.3001,0.501514825,1.869068248,1.127894116,1.160112947,7.231780962999999,9.294209202,RAISE
0.1551,0.0021,6.925654787,4.352322062,10.53390403,0.235444215,8.8001,6.6001,0.5868272529999999,1.5543327219999998,1.012610576,0.979688476,7.796119199,9.585896136,RAISE
0.1541,0.0031,7.230298587999999,3.608249239,10.53390403,0.318251025,9.2001,6.9001,0.657463251,1.293707234,0.965104642,0.839874545,7.951948436,9.563906694,RAISE
0.1531,0.0041,7.706382158999999,3.303605438,10.53390403,0.40076492,9.6001,7.2001,0.6863835640000001,1.186881903,0.994205872,0.7922821259999999,8.367103247000001,9.95475007,RAISE
0.1521,0.0051,7.916861241,2.827521867,10.53390403,0.466543739,10.0001,7.5001,0.7315789229999999,1.020052653,0.976570066,0.70534034,8.482365613999999,9.968962007,RAISE
0.1511,0.0061,7.928760578999999,2.617042785,10.53390403,0.559985854,10.4001,7.8001,0.7515600309999999,0.946184975,1.033078341,0.6797081559999999,8.452169136,9.958339965,RAISE
0.1501,0.0071,8.487071642,2.605143448,10.53390403,0.60593282,10.8001,8.1001,0.7526896540000001,0.941820207,1.076842923,0.686278688,9.008100332,10.55585336,RAISE
0.1491,0.0081,8.98596881,2.046832384,10.53390403,0.651562711,11.2001,8.4001,0.805690997,0.7462113340000001,1.024668378,0.5780393429999999,9.395335287,10.79310933,RAISE
0.1481,0.0091,9.491273138,1.547935216,10.53390403,0.8780366070000001,11.6001,8.7001,0.853052087,0.571397326,1.16373527,0.5184457170000001,9.800860181,11.25029411,RAISE
0.1471,0.0101,10.25139674,1.042630888,10.53390403,1.226314001,12.0001,9.0001,0.901021418,0.394340811,1.423484406,0.481867287,10.45992292,12.08057773,RAISE
0.1461,0.0111,5.163399934,0.282507288,10.53390403,1.966447927,12.4001,9.3001,0.973181141,0.128097551,2.030496702,0.470148116,5.219901392,7.314446869,STOP
0.1451,0.0121,5.707671136,5.370504092000001,10.53390403,3.655410075,0.0001,0.0001,0.490169639,1.908696432,4.609758291,1.876299874,6.781771954,12.34587846,RAISE
0.1441,0.0131,6.645683777,4.82623289,10.53390403,0.212556253,0.4001,0.3001,0.541838156,1.7180015119999998,1.071557009,1.073312158,7.610930355,9.54148812,RAISE
0.1431,0.0141,6.737662029,3.888220249,10.53390403,0.2753983869999999,0.8001,0.6001,0.630885165,1.389497087,0.970146931,0.88877793,7.515306079,9.180201553,RAISE
0.1421,0.0151,7.121934702999999,3.796241997,10.53390403,0.34656792,1.2001,0.9001,0.639616804,1.357104699,1.025120269,0.883576403,7.881183102,9.584855721,RAISE
0.1411,0.0161,8.024579471000001,3.411969323,10.53390403,0.375209732,1.6001,1.2001,0.676096411,1.222409263,0.986414364,0.808487504,8.706973336,10.30459233,RAISE
0.1401,0.0171,8.985752024,2.509324555,10.53390403,0.470378172,2.0001,1.5001,0.761785892,0.906283594,0.923519969,0.637845791,9.487616935,10.8642787,RAISE
0.1391,0.0181,9.128296957,1.548152002,10.53390403,0.716188905,2.4001,1.8001,0.8530315070000001,0.569673201,1.001025505,0.485041701,9.437927357,10.72378946,RAISE
0.1381,0.0191,9.766150475,1.405607069,10.53390403,1.179250738,2.8001,2.1001,0.86656352,0.519582474,1.439041975,0.5475996320000001,10.04727189,11.7461051,RAISE
0.1371,0.0201,9.855039419,0.767753551,10.53390403,1.389598941,3.2001,2.4001,0.927115953,0.296133743,1.537665812,0.455600034,10.00859013,11.69432281,RAISE
0.1361,0.0211,10.30725569,0.6788646070000001,10.53390403,2.567240334,3.6001,2.7001,0.93555432,0.264822612,2.69965164,0.672341634,10.44302861,13.27509156,RAISE
0.1351,0.0221,10.58431337,0.226648337,10.53390403,3.036616014,4.0001,3.0001,0.978483919,0.106346918,3.089789473,0.671131354,10.62964304,13.77260597,STOP
0.1341,0.0231,7.676285719,-0.050409342,10.53390403,9.339855315,0.0001,0.0001,1.004785438,0.00917673,9.34444368,1.873477101,7.666203851000001,17.0152359,HOLD
0.1331,0.0231,7.730354227,2.857618308,10.53390403,-30.45580605,0.0001,0.0001,0.72872182,1.026786408,-29.94241285,-5.475089365,8.301877889,-21.12714175,RAISE
0.1321,0.0241,8.554989718,2.8035498,10.53390403,0.541034764,0.4001,0.3001,0.7338546290000001,1.00766243,1.044865979,0.7128044109999999,9.115699678,10.66439687,RAISE
0.1311,0.0251,9.474111773,1.978914309,10.53390403,0.610296968,0.8001,0.6001,0.812138567,0.7188400079999999,0.969716972,0.553363398,9.869894635,11.19903161,RAISE
0.1301,0.0261,10.20325352,1.059792253,10.53390403,0.957506015,1.2001,0.9001,0.899392262,0.396947289,1.155979659,0.429669576,10.41521197,11.76966527,RAISE
0.1291,0.0271,9.46689916,0.330650509,10.53390403,1.925519551,1.6001,1.2001,0.96861083,0.141547678,1.99629339,0.470032517,9.533029262,11.60009649,RAISE
0.1281,0.0281,10.40102441,1.067004866,10.53390403,5.726226884,2.0001,1.5001,0.898707558,0.3990717029999999,5.925762736,1.384688399,10.61442538,16.73972397,RAISE
0.1271,0.0291,1.735306643,0.132879621,10.53390403,1.949573941,2.4001,1.8001,0.98738553,0.071927867,1.985537875,0.4330715089999999,1.7618825669999998,3.783384376,HOLD
0.1261,0.0291,1.789738325,8.798597382999999,10.53390403,2.611847675,2.4001,1.8001,0.164735376,3.104729084,4.164212217,2.385206985,3.549457802,9.266034561,RAISE
0.1251,0.0301,2.7457397830000003,8.744165702,10.53390403,0.040682355,2.8001,2.1001,0.169902661,3.0854779960000003,1.583421353,1.859423268,4.494572923,7.620733274,RAISE
0.1241,0.0311,3.059426267,7.788164244,10.53390403,0.0628016409999999,3.2001,2.4001,0.260657376,2.750677485,1.438140384,1.662966819,4.617059116,7.430538242000001,RAISE
0.1231,0.0321,3.966990868,7.474477759,10.53390403,0.078566044,3.6001,2.7001,0.290436125,2.640687216,1.398909652,1.600125538,5.46188642,8.181139679,RAISE
0.1221,0.0331,4.902839956,6.566913157999999,10.53390403,0.10614764,4.0001,3.0001,0.3765926529999999,2.322839605,1.267567443,1.414933291,6.216222588,8.645209833,RAISE
0.1211,0.0341,4.925579921000001,5.631064071,10.53390403,0.14931947,4.4001,3.3001,0.465434272,1.995092425,1.146865682,1.226919349,6.051792735,8.19620463,RAISE
0.1201,0.0351,5.061715869,5.608324105,10.53390403,0.174943132,4.8001,3.6001,0.4675930129999999,1.986933437,1.16840985,1.227148688,6.18338069,8.345257259,RAISE
0.1191,0.0361,5.380102075,5.472188157000001,10.53390403,0.1805072519999999,5.2001,3.9001,0.480516612,1.939085855,1.150050179,1.199552963,6.474539706,8.594132813,RAISE
0.1181,0.0371,5.929434129,5.153801951,10.53390403,0.196634396,5.6001,4.2001,0.5107415129999999,1.827450683,1.110359737,1.135797289,6.960194519,8.984279597999999,RAISE
0.1171,0.0381,6.0667006510000006,4.604469897,10.53390403,0.230099417,6.0001,4.5001,0.562890464,1.634984464,1.047591649,1.027010562,6.98759463,8.852678511,RAISE
0.1161,0.0391,6.895907455,4.467203375,10.53390403,0.263513533,6.4001,4.8001,0.57592139,1.5867411809999998,1.056884124,1.004747415,7.78934813,9.639602844,RAISE
0.1151,0.0401,7.034325422999999,3.637996571,10.53390403,0.308734878,6.8001,5.1001,0.65463929,1.2963188,0.956894278,0.839538256,7.761924737,9.366978415,RAISE
0.1141,0.0411,7.219684466,3.499578604,10.53390403,0.386714242,7.2001,5.4001,0.667779525,1.247672511,1.010550498,0.825946355,7.919600187,9.55398694,RAISE
0.1131,0.0421,7.424972277,3.31421956,10.53390403,0.412603075,7.6001,5.7001,0.6853759490000001,1.182596846,1.003901498,0.7920787229999999,8.087816189,9.68301611,RAISE
0.1121,0.0431,8.233264665,3.10893175,10.53390403,0.448067615,8.0001,6.0001,0.7048642420000001,1.110546113,1.003340671,0.7559411909999999,8.855051015,10.41366474,RAISE
0.1111,0.0441,8.946832482000001,2.300639361,10.53390403,0.529652326,8.4001,6.3001,0.781596704,0.827443776,0.943374214,0.602396731,9.406960354,10.76405646,RAISE
